,subject,session,desc,hemi,task,direction,run,space,suffix,datatype,extension,contrast,megabytes,dataset,path
605,04,03,preproc,,RSVPLanguage,ap,5.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1436.9182348251343,preprocessed,sub-04/ses-03/func/sub-04_ses-03_task-RSVPLanguage_dir-ap_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
606,04,03,confounds,,RSVPLanguage,pa,0.0,,timeseries,func,.tsv,,0.023479461669921875,preprocessed,sub-04/ses-03/func/sub-04_ses-03_task-RSVPLanguage_dir-pa_run-00_desc-confounds_timeseries.tsv
607,04,03,,,RSVPLanguage,pa,0.0,,events,func,.tsv,,0.003009796142578125,preprocessed,sub-04/ses-03/func/sub-04_ses-03_task-RSVPLanguage_dir-pa_run-00_events.tsv
608,04,03,preproc,,RSVPLanguage,pa,0.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1436.0642404556274,preprocessed,sub-04/ses-03/func/sub-04_ses-03_task-RSVPLanguage_dir-pa_run-00_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
609,04,03,confounds,,RSVPLanguage,pa,1.0,,timeseries,func,.tsv,,0.024061203002929688,preprocessed,sub-04/ses-03/func/sub-04_ses-03_task-RSVPLanguage_dir-pa_run-01_desc-confounds_timeseries.tsv
610,04,03,,,RSVPLanguage,pa,1.0,,events,func,.tsv,,0.0030117034912109375,preprocessed,sub-04/ses-03/func/sub-04_ses-03_task-RSVPLanguage_dir-pa_run-01_events.tsv
611,04,03,preproc,,RSVPLanguage,pa,1.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1436.1759977340698,preprocessed,sub-04/ses-03/func/sub-04_ses-03_task-RSVPLanguage_dir-pa_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
612,04,03,confounds,,RSVPLanguage,pa,2.0,,timeseries,func,.tsv,,0.023855209350585938,preprocessed,sub-04/ses-03/func/sub-04_ses-03_task-RSVPLanguage_dir-pa_run-02_desc-confounds_timeseries.tsv
613,04,03,,,RSVPLanguage,pa,2.0,,events,func,.tsv,,0.0030183792114257812,preprocessed,sub-04/ses-03/func/sub-04_ses-03_task-RSVPLanguage_dir-pa_run-02_events.tsv
614,04,03,preproc,,RSVPLanguage,pa,2.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1436.214285850525,preprocessed,sub-04/ses-03/func/sub-04_ses-03_task-RSVPLanguage_dir-pa_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
615,04,04,confounds,,ArchiEmotional,ap,,,timeseries,func,.tsv,,0.016300201416015625,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiEmotional_dir-ap_desc-confounds_timeseries.tsv
616,04,04,,,ArchiEmotional,ap,,,events,func,.tsv,,0.0012378692626953125,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiEmotional_dir-ap_events.tsv
617,04,04,preproc,,ArchiEmotional,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1022.1552829742432,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiEmotional_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
618,04,04,confounds,,ArchiEmotional,pa,,,timeseries,func,.tsv,,0.016407012939453125,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiEmotional_dir-pa_desc-confounds_timeseries.tsv
619,04,04,,,ArchiEmotional,pa,,,events,func,.tsv,,0.0012378692626953125,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiEmotional_dir-pa_events.tsv
620,04,04,preproc,,ArchiEmotional,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1021.8297853469849,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiEmotional_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
621,04,04,confounds,,ArchiSocial,ap,,,timeseries,func,.tsv,,0.020402908325195312,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiSocial_dir-ap_desc-confounds_timeseries.tsv
622,04,04,,,ArchiSocial,ap,,,events,func,.tsv,,0.0024232864379882812,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiSocial_dir-ap_events.tsv
623,04,04,preproc,,ArchiSocial,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1217.23020362854,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiSocial_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
624,04,04,confounds,,ArchiSocial,pa,,,timeseries,func,.tsv,,0.01992034912109375,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiSocial_dir-pa_desc-confounds_timeseries.tsv
625,04,04,,,ArchiSocial,pa,,,events,func,.tsv,,0.0024232864379882812,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiSocial_dir-pa_events.tsv
626,04,04,preproc,,ArchiSocial,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1216.7449522018433,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiSocial_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
627,04,04,confounds,,ArchiSpatial,ap,,,timeseries,func,.tsv,,0.019378662109375,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiSpatial_dir-ap_desc-confounds_timeseries.tsv
628,04,04,,,ArchiSpatial,ap,,,events,func,.tsv,,0.0009889602661132812,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiSpatial_dir-ap_events.tsv
629,04,04,preproc,,ArchiSpatial,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1170.77920627594,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiSpatial_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
630,04,04,confounds,,ArchiSpatial,pa,,,timeseries,func,.tsv,,0.019678115844726562,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiSpatial_dir-pa_desc-confounds_timeseries.tsv
631,04,04,,,ArchiSpatial,pa,,,events,func,.tsv,,0.0009889602661132812,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiSpatial_dir-pa_events.tsv
632,04,04,preproc,,ArchiSpatial,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1170.418719291687,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiSpatial_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
633,04,04,confounds,,ArchiStandard,ap,,,timeseries,func,.tsv,,0.011895179748535156,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiStandard_dir-ap_desc-confounds_timeseries.tsv
634,04,04,,,ArchiStandard,ap,,,events,func,.tsv,,0.0019903182983398438,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiStandard_dir-ap_events.tsv
635,04,04,preproc,,ArchiStandard,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,724.7536458969116,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiStandard_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
636,04,04,confounds,,ArchiStandard,pa,,,timeseries,func,.tsv,,0.011995315551757812,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiStandard_dir-pa_desc-confounds_timeseries.tsv
637,04,04,,,ArchiStandard,pa,,,events,func,.tsv,,0.0019903182983398438,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiStandard_dir-pa_events.tsv
638,04,04,preproc,,ArchiStandard,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,724.4382572174072,preprocessed,sub-04/ses-04/func/sub-04_ses-04_task-ArchiStandard_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
639,04,05,confounds,,ClipsTrn,ap,3.0,,timeseries,func,.tsv,,0.02487659454345703,preprocessed,sub-04/ses-05/func/sub-04_ses-05_task-ClipsTrn_dir-ap_run-03_desc-confounds_timeseries.tsv
640,04,05,preproc,,ClipsTrn,ap,3.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1433.0839738845825,preprocessed,sub-04/ses-05/func/sub-04_ses-05_task-ClipsTrn_dir-ap_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
641,04,05,confounds,,ClipsTrn,pa,1.0,,timeseries,func,.tsv,,0.02437877655029297,preprocessed,sub-04/ses-05/func/sub-04_ses-05_task-ClipsTrn_dir-pa_run-01_desc-confounds_timeseries.tsv
642,04,05,preproc,,ClipsTrn,pa,1.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1432.108892440796,preprocessed,sub-04/ses-05/func/sub-04_ses-05_task-ClipsTrn_dir-pa_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
643,04,05,confounds,,ClipsTrn,pa,2.0,,timeseries,func,.tsv,,0.023969650268554688,preprocessed,sub-04/ses-05/func/sub-04_ses-05_task-ClipsTrn_dir-pa_run-02_desc-confounds_timeseries.tsv
644,04,05,preproc,,ClipsTrn,pa,2.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1432.3148832321167,preprocessed,sub-04/ses-05/func/sub-04_ses-05_task-ClipsTrn_dir-pa_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
645,04,05,confounds,,ClipsVal,ap,2.0,,timeseries,func,.tsv,,0.024658203125,preprocessed,sub-04/ses-05/func/sub-04_ses-05_task-ClipsVal_dir-ap_run-02_desc-confounds_timeseries.tsv
646,04,05,preproc,,ClipsVal,ap,2.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1432.8029918670654,preprocessed,sub-04/ses-05/func/sub-04_ses-05_task-ClipsVal_dir-ap_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
647,04,05,confounds,,ClipsVal,ap,3.0,,timeseries,func,.tsv,,0.024901390075683594,preprocessed,sub-04/ses-05/func/sub-04_ses-05_task-ClipsVal_dir-ap_run-03_desc-confounds_timeseries.tsv
648,04,05,preproc,,ClipsVal,ap,3.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1433.0600023269653,preprocessed,sub-04/ses-05/func/sub-04_ses-05_task-ClipsVal_dir-ap_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
649,04,05,confounds,,ClipsVal,pa,1.0,,timeseries,func,.tsv,,0.025030136108398438,preprocessed,sub-04/ses-05/func/sub-04_ses-05_task-ClipsVal_dir-pa_run-01_desc-confounds_timeseries.tsv
650,04,05,preproc,,ClipsVal,pa,1.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1432.114833831787,preprocessed,sub-04/ses-05/func/sub-04_ses-05_task-ClipsVal_dir-pa_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
651,04,06,confounds,,ClipsTrn,ap,6.0,,timeseries,func,.tsv,,0.025450706481933594,preprocessed,sub-04/ses-06/func/sub-04_ses-06_task-ClipsTrn_dir-ap_run-06_desc-confounds_timeseries.tsv
652,04,06,preproc,,ClipsTrn,ap,6.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1470.545358657837,preprocessed,sub-04/ses-06/func/sub-04_ses-06_task-ClipsTrn_dir-ap_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
653,04,06,confounds,,ClipsTrn,pa,4.0,,timeseries,func,.tsv,,0.02427387237548828,preprocessed,sub-04/ses-06/func/sub-04_ses-06_task-ClipsTrn_dir-pa_run-04_desc-confounds_timeseries.tsv
654,04,06,preproc,,ClipsTrn,pa,4.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1469.8273878097534,preprocessed,sub-04/ses-06/func/sub-04_ses-06_task-ClipsTrn_dir-pa_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
655,04,06,confounds,,ClipsTrn,pa,5.0,,timeseries,func,.tsv,,0.02509784698486328,preprocessed,sub-04/ses-06/func/sub-04_ses-06_task-ClipsTrn_dir-pa_run-05_desc-confounds_timeseries.tsv
656,04,06,preproc,,ClipsTrn,pa,5.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1470.0618600845337,preprocessed,sub-04/ses-06/func/sub-04_ses-06_task-ClipsTrn_dir-pa_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
657,04,06,confounds,,ClipsVal,ap,5.0,,timeseries,func,.tsv,,0.024336814880371094,preprocessed,sub-04/ses-06/func/sub-04_ses-06_task-ClipsVal_dir-ap_run-05_desc-confounds_timeseries.tsv
658,04,06,preproc,,ClipsVal,ap,5.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1470.5278825759888,preprocessed,sub-04/ses-06/func/sub-04_ses-06_task-ClipsVal_dir-ap_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
659,04,06,confounds,,ClipsVal,ap,6.0,,timeseries,func,.tsv,,0.02486896514892578,preprocessed,sub-04/ses-06/func/sub-04_ses-06_task-ClipsVal_dir-ap_run-06_desc-confounds_timeseries.tsv
660,04,06,preproc,,ClipsVal,ap,6.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1470.5848007202148,preprocessed,sub-04/ses-06/func/sub-04_ses-06_task-ClipsVal_dir-ap_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
661,04,06,confounds,,ClipsVal,pa,4.0,,timeseries,func,.tsv,,0.0245513916015625,preprocessed,sub-04/ses-06/func/sub-04_ses-06_task-ClipsVal_dir-pa_run-04_desc-confounds_timeseries.tsv
662,04,06,preproc,,ClipsVal,pa,4.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1470.0532712936401,preprocessed,sub-04/ses-06/func/sub-04_ses-06_task-ClipsVal_dir-pa_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
663,04,07,confounds,,ClipsTrn,ap,9.0,,timeseries,func,.tsv,,0.02532196044921875,preprocessed,sub-04/ses-07/func/sub-04_ses-07_task-ClipsTrn_dir-ap_run-09_desc-confounds_timeseries.tsv
664,04,07,preproc,,ClipsTrn,ap,9.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1509.2648267745972,preprocessed,sub-04/ses-07/func/sub-04_ses-07_task-ClipsTrn_dir-ap_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
665,04,07,confounds,,ClipsTrn,pa,7.0,,timeseries,func,.tsv,,0.024318695068359375,preprocessed,sub-04/ses-07/func/sub-04_ses-07_task-ClipsTrn_dir-pa_run-07_desc-confounds_timeseries.tsv
666,04,07,preproc,,ClipsTrn,pa,7.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1508.3295907974243,preprocessed,sub-04/ses-07/func/sub-04_ses-07_task-ClipsTrn_dir-pa_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
667,04,07,confounds,,ClipsTrn,pa,8.0,,timeseries,func,.tsv,,0.025022506713867188,preprocessed,sub-04/ses-07/func/sub-04_ses-07_task-ClipsTrn_dir-pa_run-08_desc-confounds_timeseries.tsv
668,04,07,preproc,,ClipsTrn,pa,8.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1508.3098802566528,preprocessed,sub-04/ses-07/func/sub-04_ses-07_task-ClipsTrn_dir-pa_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
669,04,07,confounds,,ClipsVal,ap,8.0,,timeseries,func,.tsv,,0.024829864501953125,preprocessed,sub-04/ses-07/func/sub-04_ses-07_task-ClipsVal_dir-ap_run-08_desc-confounds_timeseries.tsv
670,04,07,preproc,,ClipsVal,ap,8.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1509.2104530334473,preprocessed,sub-04/ses-07/func/sub-04_ses-07_task-ClipsVal_dir-ap_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
671,04,07,confounds,,ClipsVal,ap,9.0,,timeseries,func,.tsv,,0.02446269989013672,preprocessed,sub-04/ses-07/func/sub-04_ses-07_task-ClipsVal_dir-ap_run-09_desc-confounds_timeseries.tsv
672,04,07,preproc,,ClipsVal,ap,9.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1509.262924194336,preprocessed,sub-04/ses-07/func/sub-04_ses-07_task-ClipsVal_dir-ap_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
673,04,07,confounds,,ClipsVal,pa,7.0,,timeseries,func,.tsv,,0.02490997314453125,preprocessed,sub-04/ses-07/func/sub-04_ses-07_task-ClipsVal_dir-pa_run-07_desc-confounds_timeseries.tsv
674,04,07,preproc,,ClipsVal,pa,7.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1508.299521446228,preprocessed,sub-04/ses-07/func/sub-04_ses-07_task-ClipsVal_dir-pa_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
675,04,09,confounds,,ClipsTrn,ap,12.0,,timeseries,func,.tsv,,0.025377273559570312,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-ClipsTrn_dir-ap_run-12_desc-confounds_timeseries.tsv
676,04,09,preproc,,ClipsTrn,ap,12.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1499.511661529541,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-ClipsTrn_dir-ap_run-12_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
677,04,09,confounds,,ClipsTrn,pa,10.0,,timeseries,func,.tsv,,0.02505779266357422,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-ClipsTrn_dir-pa_run-10_desc-confounds_timeseries.tsv
678,04,09,preproc,,ClipsTrn,pa,10.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1498.579999923706,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-ClipsTrn_dir-pa_run-10_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
679,04,09,confounds,,ClipsTrn,pa,11.0,,timeseries,func,.tsv,,0.024687767028808594,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-ClipsTrn_dir-pa_run-11_desc-confounds_timeseries.tsv
680,04,09,preproc,,ClipsTrn,pa,11.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1498.7100048065186,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-ClipsTrn_dir-pa_run-11_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
681,04,09,confounds,,ContRing,ap,,,timeseries,func,.tsv,,0.012551307678222656,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-ContRing_dir-ap_desc-confounds_timeseries.tsv
682,04,09,,,ContRing,ap,,,events,func,.tsv,,0.00044345855712890625,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-ContRing_dir-ap_events.tsv
683,04,09,preproc,,ContRing,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,767.7543430328369,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-ContRing_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
684,04,09,confounds,,ExpRing,pa,,,timeseries,func,.tsv,,0.012728691101074219,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-ExpRing_dir-pa_desc-confounds_timeseries.tsv
685,04,09,,,ExpRing,pa,,,events,func,.tsv,,0.0004425048828125,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-ExpRing_dir-pa_events.tsv
686,04,09,preproc,,ExpRing,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,767.2923946380615,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-ExpRing_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
687,04,09,confounds,,WedgeAnti,ap,,,timeseries,func,.tsv,,0.012542724609375,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-WedgeAnti_dir-ap_desc-confounds_timeseries.tsv
688,04,09,,,WedgeAnti,ap,,,events,func,.tsv,,0.001476287841796875,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-WedgeAnti_dir-ap_events.tsv
689,04,09,preproc,,WedgeAnti,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,767.7873020172119,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-WedgeAnti_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
690,04,09,confounds,,WedgeAnti,pa,,,timeseries,func,.tsv,,0.012908935546875,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-WedgeAnti_dir-pa_desc-confounds_timeseries.tsv
691,04,09,,,WedgeAnti,pa,,,events,func,.tsv,,0.001476287841796875,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-WedgeAnti_dir-pa_events.tsv
692,04,09,preproc,,WedgeAnti,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,767.4050903320312,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-WedgeAnti_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
693,04,09,confounds,,WedgeClock,ap,,,timeseries,func,.tsv,,0.012449264526367188,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-WedgeClock_dir-ap_desc-confounds_timeseries.tsv
694,04,09,,,WedgeClock,ap,,,events,func,.tsv,,0.001476287841796875,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-WedgeClock_dir-ap_events.tsv
695,04,09,preproc,,WedgeClock,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,767.7441902160645,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-WedgeClock_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
696,04,09,confounds,,WedgeClock,pa,,,timeseries,func,.tsv,,0.012963294982910156,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-WedgeClock_dir-pa_desc-confounds_timeseries.tsv
697,04,09,,,WedgeClock,pa,,,events,func,.tsv,,0.001476287841796875,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-WedgeClock_dir-pa_events.tsv
698,04,09,preproc,,WedgeClock,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,767.3701639175415,preprocessed,sub-04/ses-09/func/sub-04_ses-09_task-WedgeClock_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
699,04,11,confounds,,MTTWE,ap,3.0,,timeseries,func,.tsv,,0.029855728149414062,preprocessed,sub-04/ses-11/func/sub-04_ses-11_task-MTTWE_dir-ap_run-03_desc-confounds_timeseries.tsv
700,04,11,,,MTTWE,ap,3.0,,events,func,.tsv,,0.006804466247558594,preprocessed,sub-04/ses-11/func/sub-04_ses-11_task-MTTWE_dir-ap_run-03_events.tsv
701,04,11,preproc,,MTTWE,ap,3.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1134.2980995178223,preprocessed,sub-04/ses-11/func/sub-04_ses-11_task-MTTWE_dir-ap_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
702,04,11,confounds,,MTTWE,pa,1.0,,timeseries,func,.tsv,,0.03040027618408203,preprocessed,sub-04/ses-11/func/sub-04_ses-11_task-MTTWE_dir-pa_run-01_desc-confounds_timeseries.tsv
703,04,11,,,MTTWE,pa,1.0,,events,func,.tsv,,0.006810188293457031,preprocessed,sub-04/ses-11/func/sub-04_ses-11_task-MTTWE_dir-pa_run-01_events.tsv
704,04,11,preproc,,MTTWE,pa,1.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1134.926856994629,preprocessed,sub-04/ses-11/func/sub-04_ses-11_task-MTTWE_dir-pa_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
705,04,11,confounds,,MTTWE,pa,2.0,,timeseries,func,.tsv,,0.029632568359375,preprocessed,sub-04/ses-11/func/sub-04_ses-11_task-MTTWE_dir-pa_run-02_desc-confounds_timeseries.tsv
706,04,11,,,MTTWE,pa,2.0,,events,func,.tsv,,0.006810188293457031,preprocessed,sub-04/ses-11/func/sub-04_ses-11_task-MTTWE_dir-pa_run-02_events.tsv
707,04,11,preproc,,MTTWE,pa,2.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1134.5606136322021,preprocessed,sub-04/ses-11/func/sub-04_ses-11_task-MTTWE_dir-pa_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
708,04,11,confounds,,RestingState,ap,,,timeseries,func,.tsv,,0.08579635620117188,preprocessed,sub-04/ses-11/func/sub-04_ses-11_task-RestingState_dir-ap_desc-confounds_timeseries.tsv
709,04,11,preproc,,RestingState,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,4544.05402469635,preprocessed,sub-04/ses-11/func/sub-04_ses-11_task-RestingState_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
710,04,11,confounds,,RestingState,pa,,,timeseries,func,.tsv,,0.08458805084228516,preprocessed,sub-04/ses-11/func/sub-04_ses-11_task-RestingState_dir-pa_desc-confounds_timeseries.tsv
711,04,11,preproc,,RestingState,pa,,MNI152NLin2009cAsym,bold,func,.nii.gz,,4544.892460823059,preprocessed,sub-04/ses-11/func/sub-04_ses-11_task-RestingState_dir-pa_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
712,04,12,confounds,,MTTNS,ap,3.0,,timeseries,func,.tsv,,0.03011035919189453,preprocessed,sub-04/ses-12/func/sub-04_ses-12_task-MTTNS_dir-ap_run-03_desc-confounds_timeseries.tsv
713,04,12,,,MTTNS,ap,3.0,,events,func,.tsv,,0.0068492889404296875,preprocessed,sub-04/ses-12/func/sub-04_ses-12_task-MTTNS_dir-ap_run-03_events.tsv
714,04,12,preproc,,MTTNS,ap,3.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1609.9212608337402,preprocessed,sub-04/ses-12/func/sub-04_ses-12_task-MTTNS_dir-ap_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
715,04,12,confounds,,MTTNS,pa,1.0,,timeseries,func,.tsv,,0.029466629028320312,preprocessed,sub-04/ses-12/func/sub-04_ses-12_task-MTTNS_dir-pa_run-01_desc-confounds_timeseries.tsv
716,04,12,,,MTTNS,pa,1.0,,events,func,.tsv,,0.006857872009277344,preprocessed,sub-04/ses-12/func/sub-04_ses-12_task-MTTNS_dir-pa_run-01_events.tsv
717,04,12,preproc,,MTTNS,pa,1.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1609.6808004379272,preprocessed,sub-04/ses-12/func/sub-04_ses-12_task-MTTNS_dir-pa_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
718,04,12,confounds,,MTTNS,pa,2.0,,timeseries,func,.tsv,,0.030117034912109375,preprocessed,sub-04/ses-12/func/sub-04_ses-12_task-MTTNS_dir-pa_run-02_desc-confounds_timeseries.tsv
719,04,12,,,MTTNS,pa,2.0,,events,func,.tsv,,0.0068569183349609375,preprocessed,sub-04/ses-12/func/sub-04_ses-12_task-MTTNS_dir-pa_run-02_events.tsv
720,04,12,preproc,,MTTNS,pa,2.0,MNI152NLin2009cAsym,bold,func,.nii.gz,,1609.9385480880737,preprocessed,sub-04/ses-12/func/sub-04_ses-12_task-MTTNS_dir-pa_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
721,04,12,confounds,,RestingState,ap,,,timeseries,func,.tsv,,0.08696651458740234,preprocessed,sub-04/ses-12/func/sub-04_ses-12_task-RestingState_dir-ap_desc-confounds_timeseries.tsv
722,04,12,preproc,,RestingState,ap,,MNI152NLin2009cAsym,bold,func,.nii.gz,,1212.0041017532349,preprocessed,sub-04/ses-12/func/sub-04_ses-12_task-RestingState_dir-ap_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
